BuscoID	Status	Contig	Start	End	Strand	Score	Length	OrthoDBURL	Description	MeanX	MedX	ModeX	DensX	CN	CIsyst	CIrand	DensK	SelfK	HomPC
111753at3193	Duplicated	NC_057921.1	64281118	64292667	+	500.3	341	https://www.orthodb.org/v10?query=111753at3193	BAHD acyltransferase DCR
111918at3193	Complete	NC_057917.1	69421638	69424372	+	443.1	286	https://www.orthodb.org/v10?query=111918at3193	calcium sensing receptor, chloroplastic
111949at3193	Duplicated	NC_057919.1	57627241	57641673	-	523.7	258	https://www.orthodb.org/v10?query=111949at3193	protein TRIGALACTOSYLDIACYLGLYCEROL 3, chloroplastic
111949at3193	Duplicated	NC_057922.1	32116379	32151758	+	530.9	258	https://www.orthodb.org/v10?query=111949at3193	protein TRIGALACTOSYLDIACYLGLYCEROL 3, chloroplastic
112185at3193	Complete	NC_057918.1	132551	205550	+	711.7	366	https://www.orthodb.org/v10?query=112185at3193	Protein of unknown function DUF1350
112291at3193	Complete	NC_057923.1	15143903	15152016	-	496.3	257	https://www.orthodb.org/v10?query=112291at3193	Pectinesterase
112507at3193	Complete	NC_057919.1	6073527	6078696	+	538.6	345	https://www.orthodb.org/v10?query=112507at3193	DnaJ domain
112609at3193	Complete	NC_057925.1	52973368	52977113	+	411.4	312	https://www.orthodb.org/v10?query=112609at3193	F-box/kelch-repeat protein OR23
112709at3193	Complete	NC_057921.1	65020269	65022050	+	700.4	519	https://www.orthodb.org/v10?query=112709at3193	uncharacterized protein LOC110911356
112828at3193	Complete	NC_057916.1	21570955	21596197	+	492.7	335	https://www.orthodb.org/v10?query=112828at3193	uncharacterized protein At2g39910
113209at3193	Complete	NC_057918.1	11764530	11772780	+	447.7	252	https://www.orthodb.org/v10?query=113209at3193	Alpha/Beta hydrolase fold
113230at3193	Complete	NC_057924.1	1017668	1051916	+	602.2	335	https://www.orthodb.org/v10?query=113230at3193	Ubiquitin domain
113276at3193	Duplicated	NC_057923.1	60521785	60527888	+	457.3	271	https://www.orthodb.org/v10?query=113276at3193	ATP-dependent (S)-NAD(P)H-hydrate dehydratase
113276at3193	Duplicated	NC_057916.1	39054768	39063184	-	480.2	272	https://www.orthodb.org/v10?query=113276at3193	ATP-dependent (S)-NAD(P)H-hydrate dehydratase
113485at3193	Complete	NC_057918.1	16455255	16459140	+	403.8	276	https://www.orthodb.org/v10?query=113485at3193	VAN3-binding protein-like
113514at3193	Complete	NC_057922.1	54547074	54583836	+	521.1	292	https://www.orthodb.org/v10?query=113514at3193	protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha
113571at3193	Complete	NC_057925.1	61954035	61955774	-	307.1	254	https://www.orthodb.org/v10?query=113571at3193	PLAT/LH2 domain containing protein
113591at3193	Complete	NC_057926.1	56609648	56637695	-	435.7	304	https://www.orthodb.org/v10?query=113591at3193	AAR2, C-terminal
113683at3193	Complete	NC_057922.1	22110215	22122827	+	523.3	285	https://www.orthodb.org/v10?query=113683at3193	Alpha/Beta hydrolase fold
113964at3193	Complete	NC_057925.1	59279378	59290056	+	540.8	271	https://www.orthodb.org/v10?query=113964at3193	WD40-repeat-containing domain
114122at3193	Duplicated	NC_057921.1	66830981	66835648	-	459.6	303	https://www.orthodb.org/v10?query=114122at3193	PPM-type phosphatase domain
114122at3193	Duplicated	NC_057916.1	86613044	86619262	-	480.6	315	https://www.orthodb.org/v10?query=114122at3193	PPM-type phosphatase domain
114237at3193	Complete	NC_057918.1	15013940	15015541	+	627.9	385	https://www.orthodb.org/v10?query=114237at3193	pentatricopeptide repeat-containing protein PNM1, mitochondrial
114367at3193	Complete	NC_057919.1	26656630	26674856	+	401.3	250	https://www.orthodb.org/v10?query=114367at3193	WD40/YVTN repeat-like-containing domain superfamily
114420at3193	Complete	NC_057925.1	2661372	2681298	-	475.8	315	https://www.orthodb.org/v10?query=114420at3193	Leucine-rich repeat
114533at3193	Complete	NC_057922.1	64060445	64110149	-	425.3	265	https://www.orthodb.org/v10?query=114533at3193	peroxisome biogenesis factor 10
114571at3193	Complete	NC_057922.1	23818624	23821466	-	472.9	297	https://www.orthodb.org/v10?query=114571at3193	zinc finger HIT domain-containing protein 2
115044at3193	Complete	NC_057921.1	31399184	31400401	-	393.9	217	https://www.orthodb.org/v10?query=115044at3193	Peptidyl-prolyl cis-trans isomerase
115172at3193	Complete	NC_057922.1	13794685	13816702	-	520.9	272	https://www.orthodb.org/v10?query=115172at3193	Protein phosphatase methylesterase 1
115278at3193	Complete	NC_057919.1	11280521	11317552	+	445.0	318	https://www.orthodb.org/v10?query=115278at3193	BRCA1-A complex subunit BRE
115377at3193	Complete	NC_057917.1	83810765	83828854	+	541.6	307	https://www.orthodb.org/v10?query=115377at3193	ATP-dependent zinc metalloprotease
115437at3193	Complete	NC_057923.1	56895311	56901919	+	394.7	260	https://www.orthodb.org/v10?query=115437at3193	mRNA cap guanine-N7 methyltransferase 2 isoform X1
115533at3193	Complete	NC_057924.1	6426935	6433122	+	535.2	313	https://www.orthodb.org/v10?query=115533at3193	Ribosome biogenesis GTPase RsgA
115537at3193	Complete	NC_057921.1	49068766	49070112	+	589.5	341	https://www.orthodb.org/v10?query=115537at3193	2-(3-amino-3-carboxypropyl)histidine synthase subunit 1
115592at3193	Complete	NC_057924.1	62677943	62721682	-	980.8	737	https://www.orthodb.org/v10?query=115592at3193	HEAT repeat-containing protein 6 isoform X1
115652at3193	Complete	NC_057916.1	84392551	84477095	-	323.8	233	https://www.orthodb.org/v10?query=115652at3193	protein SEH1
115681at3193	Duplicated	NC_057920.1	59014796	59039029	+	325.3	240	https://www.orthodb.org/v10?query=115681at3193	PPM-type phosphatase domain
115681at3193	Duplicated	NC_057926.1	55841837	55867377	+	335.6	240	https://www.orthodb.org/v10?query=115681at3193	PPM-type phosphatase domain
115901at3193	Duplicated	NC_057923.1	18298354	18378866	+	432.9	271	https://www.orthodb.org/v10?query=115901at3193	Glutamate NMDA receptor subunit epsilon-1, putative (DUF3598)
115901at3193	Duplicated	NC_057918.1	13023711	13103397	-	449.5	266	https://www.orthodb.org/v10?query=115901at3193	Glutamate NMDA receptor subunit epsilon-1, putative (DUF3598)
115953at3193	Complete	NC_057921.1	55932409	55938636	+	440.6	332	https://www.orthodb.org/v10?query=115953at3193	Calycin
116175at3193	Complete	NC_057925.1	5499157	5502146	+	378.7	921	https://www.orthodb.org/v10?query=116175at3193	protein gamma response 1
116353at3193	Complete	NC_057917.1	55954141	55970150	-	453.4	299	https://www.orthodb.org/v10?query=116353at3193	Armadillo-type fold
116432at3193	Complete	NC_057917.1	67503685	67520974	-	412.8	237	https://www.orthodb.org/v10?query=116432at3193	uncharacterized protein HI_0077
116868at3193	Complete	NC_057922.1	65220218	65239852	+	430.1	242	https://www.orthodb.org/v10?query=116868at3193	G-protein coupled receptor 1
116963at3193	Complete	NC_057921.1	51341910	51348939	+	419.2	269	https://www.orthodb.org/v10?query=116963at3193	DHH phosphoesterase superfamily
117028at3193	Complete	NC_057922.1	61139155	61145381	-	511.4	300	https://www.orthodb.org/v10?query=117028at3193	Histone deacetylase
117072at3193	Complete	NW_025317350.1	405440	408440	+	490.9	317	https://www.orthodb.org/v10?query=117072at3193	adenine DNA glycosylase
117318at3193	Duplicated	NC_057919.1	28930514	28935557	-	276.5	214	https://www.orthodb.org/v10?query=117318at3193	glutamyl-tRNA reductase-binding protein, chloroplastic
117318at3193	Duplicated	NC_057926.1	14053485	14059141	+	289.0	214	https://www.orthodb.org/v10?query=117318at3193	glutamyl-tRNA reductase-binding protein, chloroplastic
117321at3193	Complete	NC_057916.1	17927596	17939682	+	465.4	266	https://www.orthodb.org/v10?query=117321at3193	putative deoxyribonuclease TATDN1
117785at3193	Complete	NC_057921.1	56953971	56957835	-	529.9	315	https://www.orthodb.org/v10?query=117785at3193	probable isoaspartyl peptidase/L-asparaginase 3 isoform X1
117788at3193	Complete	NC_057923.1	52519284	52545204	+	369.0	289	https://www.orthodb.org/v10?query=117788at3193	Leucine-rich repeat
117882at3193	Complete	NC_057917.1	60528431	60531221	+	453.8	309	https://www.orthodb.org/v10?query=117882at3193	FAD dependent oxidoreductase
118094at3193	Complete	NC_057919.1	24357759	24363879	-	499.8	275	https://www.orthodb.org/v10?query=118094at3193	ubiquitin-like domain-containing CTD phosphatase
118287at3193	Complete	NC_057926.1	41858234	41875032	+	365.5	223	https://www.orthodb.org/v10?query=118287at3193	Uracil-DNA glycosylase
118313at3193	Complete	NC_057917.1	33352930	33356275	+	532.7	314	https://www.orthodb.org/v10?query=118313at3193	quinone oxidoreductase-like protein 2 homolog
118398at3193	Complete	NC_057924.1	9804598	9810252	+	560.8	366	https://www.orthodb.org/v10?query=118398at3193	Cytoplasmic tRNA 2-thiolation protein 2
118639at3193	Complete	NC_057925.1	3834249	3840400	-	408.3	273	https://www.orthodb.org/v10?query=118639at3193	protein N-terminal asparagine amidohydrolase
118755at3193	Complete	NC_057918.1	62600283	62649513	+	355.9	274	https://www.orthodb.org/v10?query=118755at3193	tRNA binding
119040at3193	Complete	NC_057923.1	64212000	64232233	-	515.8	311	https://www.orthodb.org/v10?query=119040at3193	Peptide chain release factor 1
119090at3193	Complete	NC_057917.1	58389345	58411375	-	442.2	286	https://www.orthodb.org/v10?query=119090at3193	Formyl transferase, C-terminal
119120at3193	Complete	NC_057918.1	3593850	3657962	-	535.5	348	https://www.orthodb.org/v10?query=119120at3193	uncharacterized RNA methyltransferase pc1998
119341at3193	Complete	NC_057917.1	57189997	57197069	+	504.3	248	https://www.orthodb.org/v10?query=119341at3193	1,4-dihydroxy-2-naphthoyl-CoA synthase
119367at3193	Complete	NC_057917.1	13188274	13189592	+	530.3	284	https://www.orthodb.org/v10?query=119367at3193	Cysteine peptidase, cysteine active site
119415at3193	Complete	NC_057921.1	60305109	60310800	+	548.7	277	https://www.orthodb.org/v10?query=119415at3193	Protein-ribulosamine 3-kinase, chloroplastic
119747at3193	Complete	NC_057916.1	31605068	31664143	+	350.4	197	https://www.orthodb.org/v10?query=119747at3193	iron-sulfur protein NUBPL
120142at3193	Complete	NW_025317351.1	746289	747737	-	526.5	348	https://www.orthodb.org/v10?query=120142at3193	phytoene dehydrogenase, chloroplastic/chromoplastic
120194at3193	Complete	NC_057922.1	5678179	5682417	+	412.6	244	https://www.orthodb.org/v10?query=120194at3193	dehydrogenase/reductase SDR family member 12
120357at3193	Duplicated	NC_057923.1	4703225	4707243	-	334.0	232	https://www.orthodb.org/v10?query=120357at3193	Metal-dependent hydrolase
120357at3193	Duplicated	NC_057923.1	3476720	3480791	-	344.7	244	https://www.orthodb.org/v10?query=120357at3193	Metal-dependent hydrolase
120589at3193	Complete	NC_057918.1	61492501	61515434	-	479.9	284	https://www.orthodb.org/v10?query=120589at3193	GTP binding
120627at3193	Complete	NC_057921.1	58472415	58502163	+	307.9	191	https://www.orthodb.org/v10?query=120627at3193	Cytochrome P450 family protein
120714at3193	Duplicated	NC_057921.1	56337977	56378577	-	459.1	272	https://www.orthodb.org/v10?query=120714at3193	Leucine carboxyl methyltransferase 1 homolog
120714at3193	Duplicated	NC_057916.1	67064022	67111633	-	485.5	271	https://www.orthodb.org/v10?query=120714at3193	Leucine carboxyl methyltransferase 1 homolog
120718at3193	Complete	NC_057923.1	47959562	47997176	+	342.6	244	https://www.orthodb.org/v10?query=120718at3193	lipid droplet-associated hydrolase isoform X1
120730at3193	Complete	NC_057916.1	19443519	19458335	+	443.7	247	https://www.orthodb.org/v10?query=120730at3193	Short-chain dehydrogenase/reductase, conserved site
120820at3193	Complete	NC_057924.1	13617752	13635900	+	442.2	283	https://www.orthodb.org/v10?query=120820at3193	DTW
120972at3193	Complete	NC_057919.1	12308101	12311464	-	476.0	279	https://www.orthodb.org/v10?query=120972at3193	L-galactose dehydrogenase
121132at3193	Complete	NC_057924.1	1531921	1533964	-	513.0	296	https://www.orthodb.org/v10?query=121132at3193	nuclear inhibitor of protein phosphatase 1
121315at3193	Complete	NC_057918.1	5615172	5817660	-	572.8	360	https://www.orthodb.org/v10?query=121315at3193	tRNA pseudouridine synthase B
121323at3193	Complete	NC_057924.1	5519557	5520894	+	261.6	180	https://www.orthodb.org/v10?query=121323at3193	DTW
121345at3193	Complete	NC_057918.1	47518973	47534032	-	394.0	211	https://www.orthodb.org/v10?query=121345at3193	ATP-dependent Clp protease proteolytic subunit
121419at3193	Duplicated	NC_057920.1	66572541	66584705	-	349.3	252	https://www.orthodb.org/v10?query=121419at3193	protein EI24 homolog
121419at3193	Duplicated	NC_057918.1	22617319	22627555	+	358.7	252	https://www.orthodb.org/v10?query=121419at3193	protein EI24 homolog
121531at3193	Complete	NC_057920.1	1106527	1112902	-	430.2	218	https://www.orthodb.org/v10?query=121531at3193	ATP-dependent Clp protease proteolytic subunit
121539at3193	Complete	NC_057925.1	54831983	54846746	-	463.8	278	https://www.orthodb.org/v10?query=121539at3193	Tetratricopeptide repeat
121573at3193	Complete	NC_057918.1	3148145	3160087	+	416.7	256	https://www.orthodb.org/v10?query=121573at3193	alpha-ketoglutarate-dependent dioxygenase alkB
121638at3193	Complete	NC_057921.1	42815399	42838129	-	471.1	279	https://www.orthodb.org/v10?query=121638at3193	zinc transporter 5
121882at3193	Complete	NC_057917.1	5026801	5072257	-	392.1	289	https://www.orthodb.org/v10?query=121882at3193	DNA repair protein RAD51 homolog 2 isoform X1
121964at3193	Complete	NC_057923.1	54201083	54206110	-	573.6	329	https://www.orthodb.org/v10?query=121964at3193	Glycerol-3-phosphate dehydrogenase 
121971at3193	Complete	NC_057925.1	1287444	1288865	+	401.6	342	https://www.orthodb.org/v10?query=121971at3193	BTB/POZ domain-containing protein At3g09030
122353at3193	Complete	NC_057916.1	25867208	25872724	-	528.6	270	https://www.orthodb.org/v10?query=122353at3193	N-carbamoylputrescine amidase
122450at3193	Complete	NW_025317533.1	32843	45245	-	471.7	518	https://www.orthodb.org/v10?query=122450at3193	U11/U12 small nuclear ribonucleoprotein 48 kDa protein
122462at3193	Complete	NC_057916.1	14440528	14464209	-	517.5	346	https://www.orthodb.org/v10?query=122462at3193	protein root UVB sensitive 5 isoform X1
122476at3193	Complete	NC_057918.1	14289165	14302757	+	698.7	525	https://www.orthodb.org/v10?query=122476at3193	protein RIK isoform X1
122548at3193	Complete	NC_057920.1	68109533	68180924	-	468.1	288	https://www.orthodb.org/v10?query=122548at3193	ribosomal RNA small subunit methyltransferase H
122737at3193	Complete	NC_057919.1	6966044	6976444	+	409.7	253	https://www.orthodb.org/v10?query=122737at3193	mitotic spindle checkpoint protein BUBR1
122934at3193	Complete	NC_057916.1	59559054	59590394	+	513.8	398	https://www.orthodb.org/v10?query=122934at3193	Zinc finger, C3HC-like
123110at3193	Complete	NC_057923.1	15588255	15589865	+	479.4	403	https://www.orthodb.org/v10?query=123110at3193	Tetratricopeptide repeat
123218at3193	Complete	NC_057924.1	1342473	1346706	+	199.8	204	https://www.orthodb.org/v10?query=123218at3193	Regulatory protein recX
123292at3193	Duplicated	NC_057919.1	53607470	53612973	-	565.0	314	https://www.orthodb.org/v10?query=123292at3193	Methylthioribose-1-phosphate isomerase
123292at3193	Duplicated	NW_025318214.1	2256	9244	-	567.7	314	https://www.orthodb.org/v10?query=123292at3193	Methylthioribose-1-phosphate isomerase
123327at3193	Complete	NC_057925.1	1571761	1579649	+	515.6	267	https://www.orthodb.org/v10?query=123327at3193	Alpha/Beta hydrolase fold
123351at3193	Complete	NC_057917.1	20682382	20707299	+	525.9	332	https://www.orthodb.org/v10?query=123351at3193	tRNA dimethylallyltransferase 2 isoform X1
123400at3193	Complete	NC_057919.1	2749406	2760214	-	400.3	238	https://www.orthodb.org/v10?query=123400at3193	Oxidoreductase-like
123454at3193	Complete	NC_057918.1	9791844	9797281	-	377.1	208	https://www.orthodb.org/v10?query=123454at3193	16S rRNA (Guanine(966)-N(2))-methyltransferase
123630at3193	Complete	NC_057922.1	26901953	26917829	-	484.9	281	https://www.orthodb.org/v10?query=123630at3193	S1 domain
123784at3193	Duplicated	NC_057916.1	70651526	70767723	+	707.9	460	https://www.orthodb.org/v10?query=123784at3193	chaperone protein dnaJ 13
123784at3193	Duplicated	NC_057921.1	58274703	58317463	+	748.2	460	https://www.orthodb.org/v10?query=123784at3193	chaperone protein dnaJ 13
123874at3193	Duplicated	NC_057923.1	37993679	37998095	+	585.5	300	https://www.orthodb.org/v10?query=123874at3193	Heme-binding-like protein, chloroplastic
123874at3193	Duplicated	NC_057923.1	28147797	28153282	-	598.3	314	https://www.orthodb.org/v10?query=123874at3193	Heme-binding-like protein, chloroplastic
123957at3193	Complete	NC_057924.1	3977368	3995395	+	620.7	356	https://www.orthodb.org/v10?query=123957at3193	Lipid-A-disaccharide synthase
124053at3193	Complete	NC_057921.1	59539941	59545589	-	408.4	261	https://www.orthodb.org/v10?query=124053at3193	methionine adenosyltransferase 2 subunit beta
124129at3193	Duplicated	NC_057919.1	11520962	11522186	-	216.1	221	https://www.orthodb.org/v10?query=124129at3193	2-oxoglutarate-iron(II)-dependent oxygenase
124129at3193	Duplicated	NC_057926.1	20799900	20803103	+	217.8	223	https://www.orthodb.org/v10?query=124129at3193	2-oxoglutarate-iron(II)-dependent oxygenase
124441at3193	Complete	NC_057919.1	5659866	5666249	-	409.8	236	https://www.orthodb.org/v10?query=124441at3193	TIP41-like protein
124504at3193	Complete	NC_057917.1	13753919	13763271	-	482.8	277	https://www.orthodb.org/v10?query=124504at3193	RNA-binding S4 domain
124542at3193	Complete	NC_057924.1	8398099	8420726	+	403.5	225	https://www.orthodb.org/v10?query=124542at3193	(2R)-phospho-3-sulpholactate synthase, ComA
124618at3193	Complete	NC_057924.1	6733886	6736555	-	440.6	220	https://www.orthodb.org/v10?query=124618at3193	chloroplastic lipocalin
